city,streetAddress,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,yearBuilt,latestPrice,numPriceChanges,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,avgSchoolRating,numOfBathrooms,numOfBedrooms,numOfStories,numOfSchools,predicted_prices_nn
austin,915 Kavanagh Dr,78748,30.17926788,-97.80521393,1.98,0,True,False,True,False,False,Single Family,1984,298500,1,0,3,1,0,0,0,0,0,6098.0,1079,3.333333333,2.0,3,1,3,255290.81
austin,8516 Ganttcrest Dr,78749,30.21062088,-97.86800385,1.98,2,True,True,True,False,False,Single Family,1994,489000,3,0,5,2,1,3,0,0,0,7187.0,2455,8.0,3.0,3,2,3,479422.44
austin,9705 Tolima Dr,78748,30.1703968,-97.80878448,1.98,0,True,False,True,False,True,Single Family,2016,343000,1,0,4,1,2,0,0,1,0,6534.0,2035,3.333333333,3.0,3,2,3,330887.2
austin,9500 Sawyer Fay Ln,78748,30.16570282,-97.79781342,1.98,0,True,False,True,False,False,Single Family,2011,355000,3,0,1,1,0,0,0,0,0,5749.0,2122,3.333333333,3.0,4,2,3,280648.1
austin,8512 Ganttcrest Dr,78749,30.21081543,-97.86769867,1.98,0,True,False,True,False,True,Single Family,1995,395000,1,0,8,1,1,0,0,0,0,7230.0,1858,8.0,2.0,4,1,3,412753.8
austin,5666 Wagon Train Rd,78749,30.21989632,-97.86302185,1.98,0,True,False,True,False,False,Single Family,1993,410000,2,0,3,1,0,0,0,0,0,8363.0,2040,6.0,3.0,4,2,3,327890.8
austin,8840 Francia Trl,78748,30.17197037,-97.79374695,1.98,5,True,True,True,False,True,Single Family,1997,315000,5,0,2,3,0,2,0,0,0,6969.0,1204,3.333333333,3.0,3,2,3,259830.25
austin,8001 Vivid Sky Ln,78748,30.17893219,-97.78791046,1.98,1,True,True,True,False,False,Single Family,2017,334900,2,0,4,2,2,2,0,0,0,3876.0,1352,3.333333333,2.0,3,1,3,274104.5
austin,6408 Convict Hill Rd,78749,30.22696114,-97.87055206,1.98,2,True,True,True,False,False,Single Family,1995,336900,6,0,4,2,2,1,0,2,0,12196.8,3052,6.0,3.0,4,1,3,512208.38
austin,5911 Blanco River Pass,78749,30.214960100000003,-97.87043762,1.98,0,True,False,True,False,False,Single Family,1986,359000,1,0,7,1,0,0,0,0,0,7840.0,1637,8.0,2.0,4,1,3,370896.28
austin,9209 Sawyer Fay Ln,78748,30.16757584,-97.79610443,1.98,4,True,True,True,False,False,Single Family,2017,379900,4,0,4,2,3,0,0,0,0,8929.0,2216,3.333333333,3.0,4,1,3,397844.0
austin,5915 Blanco River Pass,78749,30.21512222,-97.87076569,1.98,2,True,True,True,False,False,Single Family,1986,280000,1,0,5,2,0,0,0,0,0,7753.0,1512,8.0,2.0,3,1,3,379487.88
austin,6609 Debcoe Dr,78749,30.22460175,-97.87529755,1.98,2,True,True,True,False,True,Single Family,1997,287500,7,0,7,2,2,1,0,0,0,5793.0,2687,6.0,3.0,3,2,3,406514.7
austin,717 Shiny Rock Dr,78748,30.15956879,-97.81341553,1.98,0,True,False,True,False,False,Single Family,1989,310000,3,0,3,1,0,0,0,0,0,6359.0,1752,3.333333333,2.0,3,1,3,291392.78
austin,8004 Richard King Trl,78749,30.21957016,-97.87306976,1.98,2,True,True,True,False,False,Single Family,1992,490000,2,0,2,2,0,0,0,0,0,10018.0,2570,8.0,3.0,4,2,3,440959.03
austin,6705 Telluride Trl,78749,30.22483253,-97.87593842,1.98,0,True,False,True,False,False,Single Family,1999,385000,1,0,0,1,0,0,0,0,0,6098.0,1902,6.0,2.0,3,1,3,388396.16
austin,709 Hyde Park Pl,78748,30.17723846,-97.80069733,1.98,2,True,True,True,False,False,Single Family,1982,265000,1,0,4,2,2,2,0,0,0,7840.0,1180,3.333333333,2.0,3,1,3,298408.44
austin,5725 Abilene Trl,78749,30.22252274,-97.86251831,1.98,2,True,True,True,False,False,Single Family,1988,424900,2,0,3,2,1,1,0,1,0,8189.0,2171,6.0,2.0,3,1,3,403810.44
austin,731 Decker Prairie Dr,78748,30.15611458,-97.81486511,1.98,0,True,False,True,False,False,Single Family,1987,224000,2,0,3,1,0,0,0,0,0,4443.0,957,3.333333333,1.0,3,1,3,221697.48
austin,8306 Ganttcrest Dr,78749,30.21223831,-97.8660965,1.98,2,True,True,True,False,False,Single Family,1993,515000,3,0,3,2,1,3,0,1,0,7579.0,2716,8.0,3.0,4,2,3,473807.56
austin,5104 Maulding Pass,78749,30.22903442,-97.84680176,1.98,2,True,True,True,False,False,Single Family,1980,390000,5,0,7,2,0,0,0,0,0,8742.0,1706,6.0,2.0,3,1,3,298321.72
austin,9305 Tanager Way,78748,30.17312813,-97.80794525,1.98,2,True,True,True,True,False,Single Family,2016,348000,1,0,4,2,2,0,0,0,0,5575.0,1803,3.333333333,3.0,3,1,3,383639.72
austin,8529 Chick Pea Ln,78748,30.17427444,-97.78787231,1.98,2,True,True,True,False,False,Single Family,2008,182099,9,0,4,2,0,0,0,0,0,5401.0,1436,3.333333333,2.0,3,1,3,201648.6
austin,8411 Romney Rd,78748,30.17845345,-97.79705048,1.98,2,True,True,True,True,True,Single Family,1980,237000,1,0,5,2,0,0,0,0,0,7927.0,1396,3.333333333,2.0,3,1,3,290989.94
austin,6320 Poncha Pass,78749,30.22775078,-97.86980438,1.98,2,True,True,True,False,False,Single Family,1995,499900,1,0,7,2,2,0,0,0,0,7840.0,3524,6.0,3.0,4,2,3,551985.75
austin,718 Minturn Ln,78748,30.17725372,-97.80201721,1.98,0,True,False,True,False,False,Single Family,1992,369900,7,0,2,0,1,0,0,1,0,7535.0,1674,3.333333333,2.0,3,1,3,247763.3
austin,7616 Islander Dr,78749,30.21314049,-97.84877777,1.98,2,True,True,True,False,False,Single Family,1982,475000,2,0,3,2,1,0,0,0,0,9801.0,1631,4.666666667,2.0,3,1,3,309291.56
austin,8413 Romney Rd,78748,30.17830658,-97.7971344,1.98,2,True,True,True,False,False,Single Family,2014,159400,8,0,6,2,0,0,0,0,0,7897.0,1806,3.333333333,3.0,3,1,3,277059.38
austin,8505 Forest Heights Ln,78749,30.21129227,-97.86771393,1.98,2,True,True,True,False,False,Single Family,1994,359900,1,0,1,2,0,0,0,0,0,7448.0,1618,8.0,2.0,3,1,3,400711.6
austin,802 Tensley Trl,78748,30.17666626,-97.80532074,1.98,0,True,False,True,False,False,Single Family,1987,270000,2,0,1,1,0,0,0,0,0,5706.0,1301,3.333333333,2.0,3,1,3,263707.16
austin,7831 Wheel Rim Cir,78749,30.21844673,-97.86590576,1.98,0,True,False,True,False,False,Single Family,1992,355000,1,0,0,1,0,0,0,0,0,7623.0,2516,8.0,3.0,3,2,3,495589.56
austin,722 Decker Prairie Dr,78748,30.15642166,-97.8144989,1.98,2,True,True,True,False,False,Single Family,1987,249000,7,0,5,2,4,3,0,1,0,5009.0,1891,3.333333333,3.0,4,2,3,308308.5
austin,9017 Anna St,78748,30.17087364,-97.7948761,1.98,0,True,False,True,False,False,Single Family,1996,275000,2,0,2,1,0,1,0,0,0,5227.0,1299,3.333333333,2.0,3,1,3,262758.44
austin,7907 Isaac Pryor Dr,78749,30.21936607,-97.87036133,1.98,2,True,True,True,False,False,Single Family,1992,495000,1,0,7,2,4,1,0,2,0,8450.0,2207,8.0,2.0,3,1,3,514738.4
austin,8505 Romney Rd,78748,30.17786407,-97.79743958,1.98,0,True,False,True,False,False,Single Family,1980,325000,2,0,4,1,0,0,0,0,0,7840.0,1363,3.333333333,2.0,3,1,3,271179.03
austin,7710 Islander Dr,78749,30.21199226,-97.84764862,1.98,2,True,True,True,False,False,Single Family,1983,329900,2,0,2,2,1,0,0,0,0,7056.0,1396,4.666666667,3.0,3,2,3,251381.16
austin,716 Decker Prairie Dr,78748,30.15623093,-97.81409454,1.98,0,True,False,True,False,False,Single Family,1987,239900,1,0,1,1,0,0,0,0,0,5052.0,1386,3.333333333,3.0,3,2,3,267277.72
austin,7002 Hanging Oak Cir,78749,30.22060966,-97.84784698,1.98,2,True,True,True,False,False,Single Family,1976,375000,8,0,4,2,0,0,0,0,0,10454.0,1987,6.0,2.0,3,1,3,309193.12
austin,8509 Romney Rd,78748,30.17758179,-97.79759979,1.98,0,True,False,True,False,False,Single Family,1980,299900,2,0,2,1,0,0,0,0,0,7753.0,1174,3.333333333,2.0,3,1,3,261385.25
austin,6320 Zadock Woods Dr,78749,30.22482681,-97.87125397,1.98,0,True,False,True,False,False,Single Family,1995,317500,4,0,2,1,0,0,0,0,0,7797.0,3251,6.0,3.0,5,2,3,422950.97
austin,804 Kavanagh Dr,78748,30.17931747,-97.80356598,1.98,2,True,True,True,False,False,Single Family,1994,349000,1,0,4,2,0,1,0,0,0,5662.0,1486,3.333333333,2.0,3,1,3,282569.84
austin,8005 Cheno Cortina Trl,78749,30.22016716,-97.87400818,1.98,2,True,True,True,True,False,Single Family,1993,439995,1,0,4,2,2,2,0,0,0,5967.0,2056,8.0,3.0,4,2,3,442862.56
austin,5520 Meg Brauer Way,78749,30.2215538,-97.86071014,1.98,2,True,True,True,False,False,Single Family,1996,260000,6,0,4,2,0,0,0,0,0,10367.0,1781,6.0,2.0,3,1,3,304159.97
austin,401 Wye Oak St,78748,30.16245461,-97.80111694,1.98,0,True,False,True,False,False,Single Family,2012,449850,8,0,3,1,0,0,0,0,0,15681.6,3467,3.333333333,3.0,6,2,3,325575.22
austin,6305 Morning Dew Dr,78749,30.22935677,-97.84851074,1.98,0,True,False,True,False,False,Single Family,1979,299900,5,0,2,1,0,0,0,1,0,12632.4,1814,6.0,3.0,4,2,3,259668.23
austin,731 Shiny Rock Dr,78748,30.15955734,-97.81465149,1.98,0,True,False,True,False,False,Single Family,1988,294900,4,0,4,1,0,0,0,0,0,9060.0,1724,3.333333333,3.0,4,2,3,244077.84
austin,8009 Isaac Pryor Dr,78749,30.21835136,-97.87101746,1.98,2,True,True,True,False,False,Single Family,1992,390000,7,0,7,3,1,4,0,1,0,7710.0,2137,8.0,2.0,4,1,3,392883.53
austin,7519 Robert Kleburg Ln,78749,30.22481918,-97.87229919,1.98,0,True,False,True,False,False,Single Family,1994,439900,7,0,2,1,0,0,0,0,0,9104.0,2906,6.0,3.0,4,2,3,381875.8
austin,9501 Hunter Ln,78748,30.16661453,-97.80024719,1.98,0,True,False,True,False,False,Single Family,2018,308520,1,0,4,0,0,0,0,0,0,4791.0,1727,3.333333333,3.0,3,1,3,318219.8
austin,5516 Meg Brauer Way,78749,30.22152138,-97.86047363,1.98,2,True,True,True,False,True,Single Family,1996,375000,2,0,7,2,0,0,0,0,0,8319.0,1868,6.0,3.0,3,2,3,320507.44
austin,8011 Isaac Pryor Dr,78749,30.21820831,-97.87111664,1.98,2,True,True,True,False,False,Single Family,1992,375000,3,0,2,2,0,0,0,0,0,7840.0,2318,8.0,2.0,4,1,3,428614.62
austin,900 Emory Tree Dr,78748,30.17635536,-97.80725098,1.98,2,True,True,True,False,False,Single Family,2018,369000,3,0,2,2,1,1,0,0,0,8276.0,1969,3.333333333,3.0,3,2,3,298160.2
austin,7208 Breezy Pass Cv,78749,30.23088264,-97.87605286,1.98,0,True,False,True,False,False,Single Family,1994,221900,6,0,4,1,1,1,0,1,0,8668.0,2352,6.0,3.0,4,2,3,325583.1
austin,1624 Cattle Trl,78748,30.18036079,-97.81607056,1.98,2,True,True,True,False,False,Single Family,1984,274900,2,0,8,3,2,1,0,0,0,7448.0,1554,3.333333333,2.0,3,2,3,263007.28
austin,7907 Henry Kinney Row,78749,30.2196312,-97.87123871,1.98,0,True,False,True,False,False,Single Family,1993,445000,2,0,4,1,1,0,0,0,0,7405.0,2093,8.0,2.0,4,1,3,433882.2
austin,10021 Mount Rainier Dr,78747,30.15444756,-97.78644562,1.98,2,True,True,True,False,False,Single Family,2004,325000,1,0,5,3,1,1,0,1,0,5501.0,2684,5.333333333,3.0,3,2,3,361691.25
austin,1620 Cattle Trl,78748,30.18064308,-97.81587982,1.98,4,True,True,True,False,False,Single Family,1985,339000,3,0,1,2,0,0,0,0,0,7579.0,1159,3.333333333,2.0,3,1,3,253705.1
austin,7104 Bending Oak Rd,78749,30.22955513,-97.86942291,1.98,2,True,True,True,False,False,Single Family,1998,425000,2,0,4,2,2,2,0,3,0,7143.0,2116,6.0,3.0,3,2,3,367344.53
austin,8914 Anna St,78748,30.17211342,-97.79470825,1.98,1,True,True,True,False,False,Single Family,1996,285000,1,0,3,2,2,0,0,0,0,5357.0,1214,3.333333333,3.0,3,2,3,262935.72
austin,7801 Copano Dr,78749,30.21230316,-97.84975433,1.98,2,True,True,True,False,False,Single Family,1982,329900,1,0,7,2,0,0,0,1,0,5837.0,1326,4.666666667,2.0,3,1,3,257242.55
austin,7417 Amanda Ellis Way,78749,30.21954536,-97.8588028,1.98,0,True,False,True,False,False,Single Family,1996,369900,3,0,4,1,0,0,0,1,0,7535.0,1713,6.0,2.0,3,1,3,333372.38
austin,1001 Totis Rd,78748,30.1704731,-97.81074524,1.98,0,True,False,True,False,False,Single Family,2017,314990,1,0,5,1,0,0,0,0,0,6098.0,1692,3.333333333,3.0,3,2,3,266634.47
austin,4902 Woodcreek Rd,78749,30.22107315,-97.84938049,1.98,2,True,True,True,False,False,Single Family,1977,389900,4,0,7,2,0,0,0,0,0,10410.0,2099,6.0,2.0,4,2,3,236676.11
austin,10008 Mount Rainier Dr,78747,30.15499687,-97.78661346,1.98,0,True,False,True,False,False,Single Family,2004,296900,5,0,3,1,2,1,0,0,0,5706.0,2472,5.333333333,3.0,4,2,3,294523.22
austin,6301 Oasis Dr,78749,30.22069359,-97.87217712,1.98,2,True,True,True,False,False,Single Family,1990,425000,3,0,3,2,0,0,0,0,0,8842.0,2494,8.0,3.0,4,2,3,418039.94
austin,6005 Mesa Verde Cir,78749,30.21005249,-97.87454224,1.98,0,True,False,True,False,False,Single Family,1998,345000,3,0,3,1,0,1,0,1,0,5967.0,1472,9.0,2.0,3,1,3,394691.78
austin,5703 Wagon Train Rd,78749,30.21945953,-97.86347961,1.98,0,True,False,True,False,False,Single Family,1992,378000,5,0,2,1,0,0,0,0,0,7318.0,2084,6.0,2.0,4,1,3,334967.6
austin,9520 Alex Ln,78748,30.16594315,-97.79975891,1.98,0,True,False,True,False,False,Single Family,2018,369990,1,0,4,0,0,1,0,1,0,6534.0,2038,3.333333333,2.0,3,1,3,303300.7
austin,8508 Tyhurst Dr,78749,30.21191216,-97.86920166,1.98,0,True,False,True,False,True,Single Family,1994,345000,2,0,0,1,0,0,0,0,0,7187.0,1681,8.0,2.0,3,1,3,410900.38
austin,6036 Abilene Trl,78749,30.21870232,-97.87031555,1.98,2,True,True,True,True,False,Single Family,1991,219999,7,0,4,2,1,0,0,0,0,8799.0,1834,8.0,2.0,4,1,3,356485.4
austin,5711 Wagon Train Rd,78749,30.2197113,-97.86423492,1.98,0,True,False,True,False,True,Single Family,1986,398000,3,0,4,1,0,0,0,0,0,8141.0,2481,6.0,3.0,4,2,3,369543.9
austin,6037 Mesa Verde Cir,78749,30.20918274,-97.87365723,1.98,4,True,True,True,False,False,Single Family,1998,375000,1,0,7,2,0,0,0,0,0,6969.0,1932,9.0,3.0,3,2,3,448918.97
austin,8913 Swanson Ln,78748,30.17220688,-97.79512024,1.98,0,True,False,True,False,False,Single Family,1996,245000,1,0,3,1,0,0,0,0,0,5445.0,1090,3.333333333,2.0,2,1,3,274188.03
austin,6310 Fair Valley Trl,78749,30.22766685,-97.84698486,1.98,2,True,True,True,False,False,Single Family,1981,419999,3,0,7,2,0,0,0,0,0,8350.0,1763,6.0,2.0,3,1,3,326916.44
austin,9913 Buffalo Lake Ln,78747,30.15570641,-97.78865814,1.98,2,True,True,True,False,False,Single Family,2004,349750,3,0,3,2,1,1,0,0,0,5749.0,2342,5.333333333,3.0,4,2,3,281773.75
austin,8410 Tyhurst Dr,78749,30.21264458,-97.86794281,1.98,2,True,True,True,False,True,Single Family,1994,425000,4,0,7,2,1,1,0,1,0,7318.0,1908,8.0,2.0,4,1,3,370298.97
austin,10113 Big Thicket Dr,78747,30.15281105,-97.78609467,1.98,2,True,True,True,False,False,Single Family,2006,245000,5,0,3,3,1,1,0,0,0,6141.0,3096,5.333333333,4.0,4,2,3,432883.75
austin,6132 Oliver Loving Trl,78749,30.22281647,-97.86882782,1.98,0,True,False,True,False,False,Single Family,1988,244900,8,0,5,1,0,0,0,0,0,6969.0,2889,6.0,3.0,4,2,3,365841.1
austin,10013 Buffalo Lake Ln,78747,30.15514755,-97.78881073,1.98,2,True,True,True,False,False,Single Family,2003,289900,1,0,5,2,0,0,0,0,0,5749.0,1748,5.333333333,2.0,3,1,3,247457.27
austin,9131 Texas Sun Dr,78748,30.17898941,-97.81604767,1.98,2,True,True,True,False,True,Single Family,1986,275000,1,0,1,2,0,0,0,0,0,6534.0,1185,3.333333333,2.0,3,1,3,260113.36
austin,10313 Anahuac Trl,78747,30.15255737,-97.78573608,1.98,4,True,True,True,False,False,Single Family,2006,436000,2,0,3,3,0,0,0,0,0,8624.0,3096,5.333333333,3.0,4,2,3,382927.5
austin,7112 Ridge Oak Rd,78749,30.2266922,-97.86375427,1.98,0,True,False,True,False,True,Single Family,1996,375000,4,0,0,1,0,0,0,0,0,5793.0,2728,6.0,3.0,4,2,3,393718.4
austin,501 Shant St,78748,30.17020416,-97.79498291,1.98,2,True,True,True,True,False,Single Family,1998,290000,3,0,4,2,2,1,0,0,0,6664.0,1261,3.333333333,2.0,3,1,3,282373.66
austin,8607 Soho Dr,78748,30.1776104,-97.80049133,1.98,0,True,False,True,False,False,Single Family,1982,150000,5,0,6,1,0,0,0,0,0,9539.0,1822,3.333333333,3.0,4,1,3,286849.4
austin,6707 Debcoe Dr,78749,30.22536469,-97.87667847,1.98,2,True,True,True,False,False,Single Family,1999,170000,7,0,5,2,1,1,0,0,0,5488.0,2379,6.0,3.0,3,2,3,349119.53
austin,8102 Ganttcrest Dr,78749,30.21457672,-97.86453247,1.98,2,True,True,True,False,True,Single Family,1995,445000,2,0,2,2,0,0,0,0,0,6969.0,2321,8.0,4.0,4,2,3,479530.72
austin,5304 Ashcroft Ct,78749,30.21882248,-97.85774231,1.98,0,True,False,True,False,False,Single Family,1990,397500,1,0,5,1,0,0,0,0,0,13068.0,2010,6.0,2.0,3,1,3,397294.94
austin,5602 Wagon Train Rd,78749,30.22413063,-97.85903931,1.98,2,True,True,True,False,False,Single Family,1980,399900,1,0,6,3,0,0,0,0,0,10890.0,2004,6.0,2.0,3,1,3,393843.0
austin,7001 Treaty Oak Cir,78749,30.22168159,-97.84721375,1.98,0,True,False,True,False,False,Single Family,1976,465000,1,0,2,1,0,0,0,0,0,9583.0,2306,6.0,2.0,3,1,3,438175.38
austin,7018 Ridge Oak Rd,78749,30.22712135,-97.86244965,1.98,0,True,False,True,False,False,Single Family,1999,329900,1,0,4,1,0,0,0,0,0,6359.0,1646,6.0,2.0,3,1,3,350450.66
austin,5901 Shanghai Pierce Rd,78749,30.22506714,-97.8633194,1.98,0,True,False,True,False,False,Single Family,1988,435000,1,0,4,1,1,1,0,0,0,9452.0,1675,6.0,2.0,3,1,3,370131.62
austin,7401 Mifflin Kenedy Ter,78749,30.22437286,-97.86759949,1.98,0,True,False,True,False,False,Single Family,1987,435000,1,0,4,1,0,0,0,0,0,7971.0,2491,6.0,3.0,4,2,3,389994.25
austin,7520 Orrick Dr,78749,30.22539902,-97.87350464,1.98,0,True,False,True,False,False,Single Family,1994,509000,2,0,5,1,0,0,0,0,0,8973.0,3464,6.0,4.0,4,2,3,575004.56
austin,6811 Kenosha Pass,78749,30.2319622,-97.86690521,1.98,2,True,True,True,False,False,Single Family,1983,399999,1,0,4,3,0,0,0,0,0,16552.8,1776,6.0,3.0,3,2,3,332836.88
austin,6028 Mesa Verde Cir,78749,30.20917702,-97.87431335,1.98,0,True,False,True,False,True,Single Family,1998,419900,1,0,7,1,1,0,0,0,0,5765.0,2387,9.0,3.0,4,2,3,482465.7
austin,5904 Kabaye Cv,78749,30.226665500000003,-97.86173248,1.98,0,True,False,True,False,False,Single Family,1997,419900,6,0,1,1,0,0,0,0,0,6926.0,2594,6.0,3.0,3,2,3,389478.22
austin,5429 Hitcher Bnd,78749,30.20966721,-97.86521912,1.98,2,True,True,True,False,True,Single Family,2002,492900,1,0,3,2,1,0,0,0,0,8124.0,2952,8.0,3.0,4,2,3,530061.94
austin,4621 Norman Trl,78749,30.19342041,-97.86317444,1.98,0,True,False,True,False,False,Single Family,2001,459000,2,0,5,2,0,0,0,0,0,9975.0,2849,7.333333333,3.0,5,2,3,458774.84
austin,6544 Clairmont Dr,78749,30.21441269,-97.8809967,1.98,0,True,False,True,False,True,Single Family,1995,475000,1,0,2,2,0,0,0,0,0,7405.0,3000,9.0,2.5,4,2,3,535743.44
austin,4705 Norman Trl,78749,30.19439125,-97.86367798,1.98,4,True,True,True,False,False,Single Family,2001,398900,4,0,2,2,0,0,0,0,0,8712.0,2554,7.333333333,3.0,4,2,3,427600.06
austin,6016 Mesa Verde Cir,78749,30.20946503,-97.87465668,1.98,2,True,True,True,False,False,Single Family,1998,430000,1,0,4,2,1,0,0,0,0,6229.0,1459,9.0,2.0,3,1,3,419549.44
austin,7404 Twilight Shadow Dr,78749,30.22024345,-97.89076233,1.98,0,True,False,True,False,True,Single Family,2004,829000,2,0,4,1,0,0,0,0,0,76230.0,4134,9.0,4.0,4,1,3,938651.4
austin,4735 Norman Trl,78749,30.1957531,-97.8645401,1.98,0,True,False,True,False,False,Single Family,2001,425000,2,0,4,1,0,0,0,0,0,20473.2,2554,7.333333333,3.0,4,2,3,439449.94
austin,7506 Callbram Ln,78736,30.23480606,-97.89187622,1.98,0,True,False,True,False,False,Single Family,1993,214900,1,0,0,1,0,0,0,0,0,11761.2,1981,6.666666667,2.0,4,1,3,358808.12
austin,5433 Hitcher Bnd,78749,30.20949173,-97.86518097,1.98,2,True,True,True,False,True,Single Family,1999,460000,1,0,1,2,3,2,0,0,0,8145.0,2332,8.0,3.0,3,2,3,525642.3
austin,10314 Wolftrap Dr,78749,30.18233681,-97.85791016,1.98,2,True,True,True,False,False,Single Family,1991,448500,6,0,3,2,0,0,0,0,0,8494.0,3032,7.333333333,3.0,4,2,3,454029.06
austin,8011 Landsman Dr,78736,30.23397827,-97.89412689,1.98,0,True,False,True,False,False,Single Family,1993,395000,1,0,5,1,0,0,0,0,0,13939.2,2046,6.666666667,2.0,4,1,3,351480.53
austin,10308 Wolftrap Dr,78749,30.18265915,-97.8576889,1.98,0,True,False,True,False,False,Single Family,1992,459000,1,0,3,1,1,2,0,1,0,9583.0,3010,7.333333333,3.0,4,2,3,531135.4
austin,5632 Wagon Train Rd,78749,30.2227211,-97.86196899,1.98,0,True,False,True,False,False,Single Family,1979,174700,5,0,0,1,0,0,0,0,0,8624.0,1230,6.0,2.0,3,1,3,270077.66
austin,10205 Salida Dr,78749,30.18359184,-97.85755157,1.98,0,True,False,True,False,False,Single Family,1991,474900,2,0,3,1,2,0,0,1,0,9191.0,3138,7.333333333,3.0,4,2,3,545691.94
austin,4324 Bremner Dr,78749,30.19395256,-97.85735321,1.98,0,True,False,True,False,True,Single Family,2001,399500,2,0,5,2,0,0,0,0,0,8459.0,2324,6.666666667,3.0,3,2,3,440771.62
austin,6000 Mesa Verde Cir,78749,30.20995331,-97.87506104,1.98,2,True,True,True,False,True,Single Family,1998,413000,2,0,4,2,2,2,0,1,0,5880.0,1459,9.0,2.0,3,1,3,421821.5
austin,6635 Ruxton Ln,78749,30.21091652,-97.88415527,1.98,2,True,True,True,False,False,Single Family,1994,455000,2,0,5,2,1,2,0,2,0,7840.0,2015,9.0,2.0,3,1,3,469192.12
austin,10304 Salida Dr,78749,30.18330574,-97.85832214,1.98,0,True,False,True,False,False,Single Family,1991,469000,1,0,3,1,0,0,0,0,0,10890.0,3390,7.333333333,3.0,4,2,3,569169.3
austin,7601 Callbram Ln,78736,30.23416138,-97.89162445,1.98,4,True,True,True,False,True,Single Family,1993,395000,8,0,4,2,0,0,0,0,0,13503.6,1968,6.666666667,3.0,4,2,3,264964.88
austin,5958 Mesa Verde Cir,78749,30.21045113,-97.87518311,1.98,0,True,False,True,False,False,Single Family,1998,370000,3,0,4,1,0,0,0,0,0,6795.0,1723,9.0,2.0,3,1,3,429341.7
austin,6612 Hillside Terrace Dr,78749,30.20990372,-97.88516998,1.98,2,True,True,True,False,False,Single Family,1999,256000,5,0,4,2,1,0,0,0,0,6638.0,2074,9.0,2.0,3,1,3,453828.0
austin,10300 Salida Dr,78749,30.18348694,-97.8582077,1.98,2,True,True,True,False,True,Single Family,1991,409900,1,0,2,2,0,0,0,0,0,7927.0,2831,7.333333333,3.0,4,2,3,486072.6
austin,8213 Ganttcrest Dr,78749,30.21275139,-97.8651123,1.98,4,True,True,True,False,False,Single Family,1997,499900,1,0,4,2,1,2,0,0,0,9674.0,2499,8.0,3.0,4,2,3,490469.7
austin,9140 Fainwood Ln,78749,30.21021271,-97.88500214,1.98,2,True,True,True,False,False,Single Family,1994,449900,2,0,3,2,2,1,0,0,0,7666.0,2311,9.0,3.0,4,2,3,472794.34
austin,3916 Sawmill Dr,78749,30.18437195,-97.85774994,1.98,0,True,False,True,False,False,Single Family,1991,469900,2,0,2,1,0,0,0,2,0,9278.0,3164,7.333333333,3.0,4,2,3,511793.47
austin,7703 Callbram Ln,78736,30.2329216,-97.89248657,1.98,0,True,False,True,False,False,Single Family,1993,450000,1,0,3,1,0,0,0,0,0,13503.6,2429,6.666666667,3.0,3,2,3,464482.84
austin,5203 Colusa Ct,78749,30.21562576,-97.85797119,1.98,2,True,True,True,False,False,Single Family,1987,350000,1,0,2,2,1,1,0,1,0,11325.6,1831,6.0,2.0,4,1,3,342828.84
austin,7805 Callbram Ln,78736,30.23290253,-97.89378357,1.98,0,True,False,True,False,False,Single Family,1993,359000,5,0,5,1,0,0,0,0,0,10890.0,1796,6.666666667,2.0,3,1,3,308178.56
austin,6801 Western Oaks Blvd,78749,30.22439766,-97.84918213,1.98,2,True,True,True,False,False,Single Family,1992,625000,3,0,2,2,3,2,0,1,0,24829.2,3371,6.0,3.0,4,1,3,630602.94
austin,7817 Callbram Ln,78736,30.23398399,-97.89492035,1.98,2,True,True,True,False,True,Single Family,1993,375000,2,0,3,2,2,1,0,0,0,25700.4,2659,6.666666667,3.0,4,2,3,554964.1
austin,6612 Debcoe Dr,78749,30.22545433,-97.87562561,1.98,0,True,False,True,False,False,Single Family,1999,399725,3,0,0,1,0,0,0,0,0,4791.0,2392,6.0,3.0,4,2,3,362543.22
austin,5205 Scottish Thistle Dr,78739,30.19301224,-97.86958313,1.98,0,True,False,True,False,False,Single Family,2003,460000,1,0,4,1,0,0,0,0,0,5488.0,2563,9.0,3.0,4,2,3,429502.4
